Name,English,Translation,Restrictions,Comment
sourcecontrolgit_auth_missing_password,Password field cannot be empty,パスワードフィールドは空にすることができません,,Warning that the password field cannot be empty
sourcecontrolgit_auth_missing_publickey,Cannot find Public key - please ensure path is valid,公開鍵が見つかりません。パスが有効であることを確認してください,,Warning that the public key field is invalid
sourcecontrolgit_auth_missing_privatekey,Cannot find Private key - please ensure path is valid,秘密鍵が見つかりません。パスが有効であることを確認してください,,Warning that the private key field is invalid
sourcecontrolgit_auth_repo_exists,Authentication details for repository already exist,リポジトリの認証の詳細はすでに存在しています,,Authentication details for repository already exist
SourceControlGit_UnlocalisedError,{0},{0},,For when Git dies for some reason that we dont know why - display the exception directly
sourcecontrolgit_clone_repository,Source Control (Git) Clone Repository,ソース管理 (Git) リポジトリをクローン,,Clone Repository in source control git plugin
sourcecontrolgit_clone_urltoclone,URL of repository to clone:,クローンするリポジトリの URL:,,URL of the repository to clone
sourcecontrolgit_clone_path,Path to clone to:,クローン先のパス:,,Path to clone repository into
sourcecontrolgit_commit,Source Control (Git) Commit,ソース管理 (Git) コミット,,Commit to repository title
sourcecontrolgit_commit_stagedchanges,Staged Changes,ステージされた変更,,Staged Changes label
sourcecontrolgit_commit_unstageall,Unstage All,すべてをステージ解除,,Unstage All changes label
sourcecontrolgit_commit_unstageselected,Unstage Selected,選択したファイルをステージ解除,,Unstage Selected changes label
sourcecontrolgit_commit_unstagedchanges,Unstaged Changes,ステージ解除された変更,,Unstaged Changes label
sourcecontrolgit_commit_stageall,Stage All,すべてをステージ,,Stage All changes label
sourcecontrolgit_commit_stageselected,Stage Selected,選択したファイルをステージ,,Stage Selected changes label
sourcecontrolgit_commit_message,Commit Message,コミットメッセージ,,Commit Message label
sourcecontrolgit_commit_button,Commit,コミット,,Commit button label
sourcecontrolgit_import_project,Source Control (Git) Import Project,ソース管理 (Git) プロジェクトをインポート,,Import Project title
sourcecontrolgit_import_repository,Repository to import project into:,プロジェクトをインポートするリポジトリ:,,Repository to import project into label
sourcecontrolgit_log,Source Control (Git) Log,ソース管理 (Git) ログ,,Revision log for source control title
Splash_Done,Done.,完了しました。,,Finished loading
Splash_Loading,Loading....,ロードしています...,,Generic loading text
Splash_WaitingNetwork,Checking Network...,ネットワークを確認中です...,,Network step
Splash_LoadingLanguages,Loading Languages...,言語を読み込んでいます...,,Loading the languages prefix
Splash_LoadingUserLanguages,Loading Custom Languages...,カスタム言語をロードしています...,,Loading the user supplied languages prefix
Splash_LoadingPlugins,Loading Plugins...,プラグインをロードしています...,,Loading the plugins
Splash_LoadingPrefs,Loading Preferences...,環境設定を読み込んでいます...,,Loading the preferences
Splash_LoadingDevices,Loading Devices...,デバイスをロードしています...,,Loading the devices
Splash_LoadingPluginGUI,Loading Plugin Resources...,プラグインリソースをロードしています...,,Loading the plugin resources
Splash_LoadingPluginLanguages,Loading Plugin Languages...,プラグイン言語をロードしています...,,Loading the plugin languages
Splash_UserLogin,User Login,ユーザーログイン,,User Login has been started
Splash_InitGMLVisual,GML Visual...,GML Visual...,,Initialising GML Visual 
Splash_CheckingRSS,Checking RSS...,RSS を確認中です...,,Checking RSS...
Splash_DownloadingManual,Downloading Manual...,マニュアルをダウンロード中です...,,Downloading Manual...
SplineEditor_DeletePoints,Delete Points,ポイントを削除,,Path spline editor context menu entry
SpriteEditor_LockOrigin,Lock sprite origin,スプライト原点をロック,,Lock sprite origin from editing
SpriteEditor_Manual,Manual,手動,,Sprite editor manual bounding box label
SpriteEditor_Premultiply,Premultiply Alpha,乗算済みのアルファ,,Premultiply alpha channel of sprite composite
SpriteEditor_EdgeFiltering,Edge Filtering,エッジフィルタリング,,Edge filtering of sprite composite
SpriteEditor_Premultiply_Tooltip,Premultiply the alpha channel into the sprite frame,アルファチャンネルをスプライトフレームに事前乗算します,,Premultiply alpha channel of sprite composite tooltip
SpriteEditor_EdgeFiltering_Tooltip,Merge pixels along the edge of the graphic to correct interpolation,グラフィックのエッジに沿ってピクセルをマージして補間を修正します,,Edge filtering of sprite composite tooltip
SpriteEditor_FullImage,Full Image,完全な画像,,Sprite editor full image bounding box label
SpriteEditor_Image,Image:,画像: ,,Image label
SpriteEditor_BBBottom,Bottom:,下:,,Sprite editor bounding box label
SpriteEditor_ZoomLabel,{0}%,{0}%,,Zoom label format
SpriteEditor_BBLeft,Left:,左:,,Sprite editor bounding box label
SpriteEditor_BBRight,Right:,右:,,Sprite editor bounding box label
SpriteEditor_BBTop,Top:,上:,,Sprite editor bounding box label
SpriteEditor_BoundingBox,Boundaries,境界,,Sprite editor bounding box label
SpriteEditor_ColDiamond,Diamond (Slow),ひし形 (低速),,Sprite editor collision type
SpriteEditor_ColEllipse,Ellipse (Slow),楕円形 (低速),,Sprite editor collision type
SpriteEditor_CollisionMask,Collision Mask,コリジョンマスク,,Sprite editor collision mask caption
SpriteEditor_CollisionMaskTimeline,Collision Mask:,コリジョンマスク:,,Sprite editor collision mask caption in timeline
SpriteEditor_ColPrecise,Precise (Slow),正確 (遅い),,Sprite editor collision type
SpriteEditor_ColPrecise_Separate,Precise Per Frame (Slow),フレームごとに正確 (低速),,Sprite editor collision mask type
SpriteEditor_ColRectangle,Rectangle,四角形,,Sprite editor collision type
SpriteEditor_ColRectangleRotation,Rectangle with rotation,回転を伴う四角形,,Sprite editor collision type
SpriteEditor_ColMaskAutomatic,Automatic,自動,,Sprite editor automatic collision mask
SpriteEditor_ContextMenu_AddFrame,Add Frame,フレームを追加,,Sprite editor frame context menu
SpriteEditor_ContextMenu_Copy,Copy,コピー,,Sprite editor frame context menu
SpriteEditor_ContextMenu_Delete,Delete,削除,,Sprite editor frame context menu
SpriteEditor_ContextMenu_Paste,Paste,貼り付け,,Sprite editor frame context menu
SpriteEditor_ContextMenu_SelectAll,Select All,すべて選択,,Sprite editor frame context menu
SpriteEditor_EditImages,Edit Image,画像を編集,,Sprite editor open image editor button
SpriteEditor_EditMask,Edit Collision Mask,コリジョンマスクを編集,,Sprite editor open collision mask button
SpriteEditor_EnableWrap,Wrap Frames,フレームをラップ,,Sprite editor wrap frames toggle button caption
SpriteEditor_FPS,Speed:,速度:,,Sprite editor fps playback speed label
SpriteEditor_Import,Import,インポート,,Sprite editor import button
SpriteEditor_LabelFrameCount,Frame Count: {0},フレーム数: {0},,Sprite editor frame label
SpriteEditor_LabelOrigin,Origin Point:,原点:,,Sprite editor origin point label
SpriteEditor_LabelSize,Size:,サイズ: ,,Sprite editor label size
SpriteEditor_W,W: {0},幅: {0},,Width label
SpriteEditor_H,H: {0},高さ: {0},,Height label
SpriteEditor_SWFPrecisionLabel,SWF Precision:,SWF の精度:,,SWF precision slider label
Sprite_Resize_Title,Resize Properties: {0},サイズ変更プロパティ: {0},,Resize properties title
Sprite_Resize_CurrentSize,Current,現在,,Current size of sprite label
Sprite_Resize_Preview,Preview,プレビュー,,Preview label
SpriteEditor_PreviewColMask,Preview Mask,マスクのプレビュー,,Preview label
Sprite_Resize_ScaleImage,Scale Image,画像のサイズ変更,,Scale label
Sprite_Resize_ResizeCanvas,Resize Canvas,キャンバスのサイズ変更,,Resize label
Sprite_Resize_Width,Width:,幅:,,Width label
Sprite_Resize_Height,Height:,高さ:,,Height label
Sprite_Resize_MaintainAspect,Maintain Aspect Ratio:,縦横比を維持:,,Maintain ratio label
Sprite_Resize_Origin,Apply to Origin,原点に適用,,Also resize/scale sprite origin
Sprite_Resize_Origin_Tooltip,Apply the same transformation to the sprite's origin\nThis is only optional if the sprite origin is custom and unlocked,スプライト原点に同じ変換を適用します\nこれはスプライト原点がカスタムかつアンロックされている場合はオプションです,,Sprite origin resize/scale tooltip
SpritePref_ResizeOrigin,Apply resize and scale to sprite origin,サイズ変更を適用してスプライト原点にスケーリングする,,Sprite editor resize/scale origin preference
Sprite_Resize_Pixels,pixels,ピクセル,,Pixels label
SpriteResizeTilesetWarning_Label,Sprite is a tile set resource!,スプライトはタイルセットのリソースです！,,Tile set warning
SpriteResizeTilesetWarning,This sprite is a tile set and resizing will cause tile data to change. Do you want to continue anyway?,このスプライトはタイルセットであり、サイズ変更するするとタイルデータが変更されます。続行してよろしいですか？,,Sprite resize tile set warning
Sprite_Resize_Percentage,%,%,,Percentage label
Sprite_Resize_ScaleIn,Scale In:,単位:,,Scale in label
Sprite_Resize_ResizeIn,Resize In:,単位:,,Resize in label
SpriteEditor_Name,Name:,名前:,,Sprite editor name label
SpriteEditor_Origin,Origin,原点,,Sprite editor origin label
SpriteEditor_Origin_BottomLeft,Bottom Left,下の左,,Sprite editor origin combo menu item
SpriteEditor_Origin_BottomMiddle,Bottom Center,下の中,,Sprite editor origin combo menu item
SpriteEditor_Origin_BottomRight,Bottom Right,下の右,,Sprite editor origin combo menu item
SpriteEditor_Origin_CentreLeft,Middle Left,中の左,,Sprite editor origin combo menu item
SpriteEditor_Origin_CentreMiddle,Middle Center,中の中,,Sprite editor origin combo menu item
SpriteEditor_Origin_CentreRight,Middle Right,中の右,,Sprite editor origin combo menu item
SpriteEditor_Origin_Custom,Custom,カスタム,,Sprite editor origin combo menu item
SpriteEditor_Origin_TopLeft,Top Left,上の左,,Sprite editor origin combo menu item
SpriteEditor_Origin_TopMiddle,Top Center,上の中,,Sprite editor origin combo menu item
SpriteEditor_Origin_TopRight,Top Right,上の右,,Sprite editor origin combo menu item
SpriteEditor_Play,Play Animation,アニメーションを再生,,Sprite editor play animation button
SpriteEditor_PlaybackOptions,Playback Options,再生オプション,,Sprite editor playback options label
SpriteEditor_PreviewFrameRanges,Previewing Frames:,プレビューしているフレーム: ,,Sprite editor label for displaying previewed frame ranges
SpriteEditor_ShowingColMask,Showing Collision Mask,コリジョンマスク表示,,Sprite editor label when showing collision mask over sprite
SpriteEditor_TextureGroup,Group,グループ,,Sprite editor texture group label
SpriteEditor_TextureSettings,Texture Settings:,テクスチャ設定:,,Sprite editor texture settings label
SpriteEditor_TileHor,Tile Horizontally,水平にタイル表示,,Sprite editor tile hor label
SpriteEditor_Tile_Tooltip,Tile Horizontally and Tile Vertically relate to how the edges of the image will be\ncreated when placed on the texture page. An image that is to be tiled will have the edges (horizontal or vertical)\nadded to by the edges from the opposite side.,[水平にタイル表示] と [垂直にタイル表示] は、テクスチャページに配置されたときに画像のエッジがどのように作成されるかに関するものです。タイル表示される画像には、反対側からのエッジによって追加される\nエッジ (水平または垂直) があります。,,Tiling tooltip
SpriteEditor_TileVer,Tile Vertically,垂直にタイル表示,,Sprite editor tile ver label
SpriteEditor_Tolerance,Tolerance,許容差,,Sprite editor alpha tolerance slider label
SpriteEditor_Use3D,Separate Texture Page,分けたテクスチャページ,,Sprite editor use for 3D label
SpriteEditor_WindowTitle,Sprite: {0},スプライト: {0},,Sprite editor window title
SpriteEditor_SpineLabel,Spine Sprite,Spine スプライト,,spine type sprite
SpriteEditor_SpineLabelTT,Spine Sprite - some editor settings disabled,Spine スプライト - 一部のエディター設定では無効です,,spine sprite label tooltip
SpriteEditor_SWFLabel,SWF Sprite,SWF スプライト,,SWF type sprite
SpriteEditor_SWFLabelTT,SWF Sprite - some editor settings disabled,SWF スプライト - 一部のエディター設定では無効です,,SWF sprite label tooltip
NineSlice_Activate,Activate Nine Slice,9 スライスをアクティブにする,,activate nineslice label
NineSlice_SelectedSlice,Selected Slice:,選択したスライス:,,selected nineslice label
NineSlice_TileMode,Tile Mode:,タイル表示モード:,,nineslice tilemode label
NineSlice_Highlight,Highlight:,ハイライト:,,nineslice highlight label
NineslicePref_LeftGuideColour,Left Guide Colour,左ガイドの色,,nineslice pref setting label
NineslicePref_RightGuideColour,Right Guide Colour,右ガイドの色,,nineslice pref setting label
NineslicePref_TopGuideColour,Top Guide Colour,上部ガイドの色,,nineslice pref setting label
NineslicePref_BottomGuideColour,Bottom Guide Colour,下部ガイドの色,,nineslice pref setting label
NineslicePref_HighlightColour,Selected Slice Highlight Colour,選択したスライスのハイライトの色,,nineslice default highlight colour
NineslicePref_HighlightStyle,Selected Slice Highlight Style,選択したスライスのハイライトのスタイル,,nineslice default highlight style
ListBoxEnum_eSlice_None,None,なし,,enum name
ListBoxEnum_eSlice_Left,Left,左,,enum name
ListBoxEnum_eSlice_Top,Top,トップ,,enum name
ListBoxEnum_eSlice_Right,Right,右,,enum name
ListBoxEnum_eSlice_Bottom,Bottom,画面下部,,enum name
ListBoxEnum_eSlice_Centre,Centre,中,,enum name
ListBoxEnum_eTileMode_Stretch,Stretch,拡大表示,,enum name
ListBoxEnum_eTileMode_Repeat,Repeat,リピート,,enum name
ListBoxEnum_eTileMode_Mirror,Mirror,ミラー,,enum name
ListBoxEnum_eTileMode_BlankRepeat,Blank Repeat,ブランクのリピート,,enum name
ListBoxEnum_eTileMode_Hide,Hide,非表示,,enum name
ListBoxEnum_eHighlightStyle_Inverted,Inverted,反転,,nineslice highlight style enum
ListBoxEnum_eHighlightStyle_Overlay,Overlay,オーバーレイ,,nineslice highlight style enum
ParticleType_NewName,New_Particle_Type,New_Particle_Type,,Name of a newly created particle type resource
ParticleEmitter_NewName,New_Emitter,New_Emitter,,Name of a newly created particle emitter resource
ParticleTypeEditor_Title,Particle Types,パーティクルタイプ,,Particle type editor window title
ParticleTypeEditor_Appearance,Appearance,外観,,Particle type appearance label
ParticleTypeEditor_Properties,Properties,プロパティ,,Particle type properties label
ParticleTypeEditor_BuiltInTextures,Textures,テクスチャ,,Particle type built-in textures label
ParticleTypeEditor_BuiltInTextures_Tooltip,Use a preset texture as a particle type,事前設定されたテクスチャをパーティクルタイプとして使用します,,Help tooltip
ParticleTypeEditor_Sprite_Tooltip,Use a Sprite from the project as a particle type,プロジェクトからのスプライトをパーティクルタイプとして使用します,,Help tooltip
ParticleTypeEditor_Color,Colour,色,,Particle type color label
ParticleTypeEditor_ColorHelp,Sets how this particle type changes colour over time,このパーティクルの色が時間の経過とともにどのように変化するかを設定します,,Particle type color help
ParticleTypeEditor_Size,Size,サイズ,,Particle type size label
ParticleTypeEditor_SizeHelp,Sets the size this particle type can spawn as relative to the Sprite or texture used to display it,このパーティクルを表示するスプライトやテクスチャに対して、このパーティクルが使用できるサイズを設定します,,Particle type size help
ParticleTypeEditor_Scale,Scale,拡大縮小,,Particle type scale label
ParticleTypeEditor_ScaleHelp,Sets the scale of this particle type,このパーティクルタイプのスケールを設定します,,Particle type scale help
ParticleTypeEditor_Min,Minimum,最小,,Particle type minimum label
ParticleTypeEditor_Max,Maximum,最大,,Particle type maximum label
ParticleTypeEditor_Incement,Increment,増やす,,Particle type increment label
ParticleTypeEditor_IncementHelp,Sets how much this property changes over time,このプロパティが時間の経過とともにどの程度変化するかを設定します,,Particle type increment help
ParticleTypeEditor_Wiggle,Wiggle,揺れ幅,,Particle type wiggle label
ParticleTypeEditor_WiggleHelp,Sets how much this property can randomly change over time,このプロパティが時間の経過とともにどの程度ランダムに変化するかを設定します,,Particle type wiggle help
ParticleTypeEditor_Blending,Blending,ブレンド,,Particle type blending label
ParticleTypeEditor_BlendingHelp,Enable additive blending for this particle type,このパーティクルタイプの付加的なブレンドを有効にします,,Particle type blending help
ParticleTypeEditor_Gravity,Gravity,重力,,Particle type gravity label
ParticleTypeEditor_GravityHelp,Sets the gravity force and direction applied to this particle type over time,時間の経過とともにこのパーティクルタイプにかかる重力と方向を設定します,,Particle type editor gravity help
ParticleTypeEditor_GravityForce,Force,力,,Particle type gravity force label
ParticleTypeEditor_GravityDir,Direction,方向,,Particle type gravity direction label
ParticleTypeEditor_Direction,Direction,方向,,Particle type direction label
ParticleTypeEditor_DirectionHelp,Sets the direction of this particle type,このパーティクルタイプの方向を設定します,,Particle type editor direction help
ParticleTypeEditor_Orientation,Orientation,向き,,Particle type editor orientation label
ParticleTypeEditor_OrientationHelp,Sets the rotation of this particle type,このパーティクルタイプの回転を設定します,,Particle type editor orientation help
ParticleTypeEditor_Relative,Relative,相対,,Particle type editor relative label
ParticleTypeEditor_RelativeOrientationHelp,Sets whether this particle type's rotation is relative to its direction,このパーティクルタイプの回転が方向と相対的かどうかを設定します,,Particle type editor relative orientation help
ParticleTypeEditor_Speed,Speed,速度,,Particle type editor speed label
ParticleTypeEditor_SpeedHelp,Sets the speed of this particle type,このパーティクルタイプの速度を設定します,,Particle type editor speed help
ParticleTypeEditor_Life,Life,ライフ,,Particle type editor life label
ParticleTypeEditor_Subparticles,Subparticles,サブパーティクル,,Particle type editor subparticles label
ParticleTypeEditor_SpawnDeath,On Death,機能停止時,,Particle type editor spawn on death label
ParticleTypeEditor_SpawnDeathHelp,Spawn another particle when this dies,このパーティクルが機能停止になると、別のパーティクルを生成します,,Particle type editor spawn on death help label
ParticleTypeEditor_SpawnUpdate,On Update,アップデート時,,Particle type editor spawn on update label
ParticleTypeEditor_SpawnUpdateHelp,Spawn another particle each update,アップデートごとに別のパーティクルを生成します,,Particle type editor spawn on update help label
ParticleTypeEditor_Headposition,Head,ヘッド,,Particle type editor head label
ParticleTypeEditor_HeadHelp,Use the sprite frame at the given head position,指定されたヘッド位置のスプライトフレームを使用します,,Particle type editor head help label
ParticleEditor_RuntimeNoBinderTitle,Incompatible Runtime,互換性のないランタイム,,Title for below error message
ParticleEditor_RuntimeNoBinder,The active runtime does not support editor particle systems. Upgrade to a newer runtime to use this feature.,アクティブなランタイムは、エディターパーティクルシステムをサポートしていませんこの機能を使用するには、新しいランタイムにアップグレードしてください。,,Not supported by runtime error message
ParticleEditor_Title,Particle System: {0},パーティクルシステム: {0},,Particle System editor window title
ParticleEditor_System,System,システム,,Particle system label
ParticleEditor_Particles,Particles,パーティクル,,Particles label
ParticleEditor_Emitters,Emitters,エミッター,,Emitters label
ParticleEditor_DrawOrder,Draw Order,描画順序,,Particle system draw order label
ParticleEditor_AddParticleType,Create a new particle type,新規パーティクルタイプを作成,,New particle type tooltip
ParticleEditor_RemoveParticleType,Delete selected particle type(s),選択したパーティクルタイプを削除します,,Delete particle type tooltip
ParticleEditor_AddParticleEmitter,Create a new particle emitter,新規パーティクルエミッターを作成,,New particle emitter tooltip
ParticleEditor_RemoveParticleEmitter,Delete particle emitter,パーティクルエミッターを削除,,Delete particle emitter tooltip
ParticleEditor_EditParticleType,Edit this particle type,このパーティクルタイプを編集,,Edit particle type tooltip
ParticleEditor_EditParticleEmitter,Edit this particle emitter,このパーティクルエミッターを編集,,Edit particle emitter tooltip
ParticleEditor_EmitterName,Name,名前,,Emitter name label
ParticleEditor_EmitterMode,Mode,モード,,Emitter mode label
ParticleEditor_EmitterParticleType,Particle Type,パーティクルタイプ,,Emitter particle type label
ParticleEditor_EmitterCount,Particle Count,パーティクル数,,Emitter particle count to emit each time label
ParticleEditor_EmitterShape,Shape,形状,,Emitter shape label
ParticleEditor_EmitterDistribution,Distribution,配布,,Emitter particle distribution label
ParticleEditor_EmitterEnabled,Enabled,有効,,Emitter enabled label
ParticleEditor_EmitterColor,Editor Colour,エディターの色,,Emitter editor color label
ParticleEditor_ShapeLeft,Left,左,,Emitter shape region left label
ParticleEditor_ShapeTop,Top,トップ,,Emitter shape region top label
ParticleEditor_ShapeWidth,Width,幅,,Emitter shape region width label
ParticleEditor_ShapeHeight,Height,高さ,,Emitter shape region height label
ParticleEditor_ShapeRotation,Rotation,回転,,Emitter shape rotation label
ParticleEditor_BackgroundSettings,Change the preview background,プレビューの背景を変更,,Change the preview background tooltip
ParticleEditor_ToggleBackground,Toggle preview background,プレビューの背景を切り替える,,Toggle preview background tooltip
ParticleEditor_Play,Start the particle system,パーティクルシステムを開始,,Start emitting particles tooltip
ParticleEditor_Pause,Pause the particle system,パーティクルシステムを一時停止,,Pause emitting particles tooltip
ParticleEditor_SelectType,Select particle type,パーティクルタイプを選択,,Select particle type window title
ParticleEditor_BackgroundLabel,Display a sprite or a local image as the background of the Particle System preview.,パーティクルシステムプレビューの背景としてスプライトまたはローカル画像を表示します。,,Particle editor background explanation
ParticleEditor_BackgroundSprite,Sprite,スプライト,,Sprite label for background
ParticleEditor_BackgroundImage,Local image,ローカル画像,,Texture background
ParticleEditor_AutomaticUpdate,Automatic Update,自動アップデート,,Automatic update particle system label
ParticleEditor_AutomaticDraw,Automatic Draw,自動描画,,Automatic draw particle system label
ParticleEditor_TimeOffset,Time Offset,時間オフセット,,Time offset particle system label
ParticleEditorStats_ParticleCount,Particles: {0},パーティクル: {0},,Particle editor stats label
ParticleEditorStats_UpdateTime,Update: {0}ms,アップデート: {0} ミリ秒,,Particle editor stats label for how long it took to update
ParticleEditorStats_DrawTime,Drawing: {0}ms,描画: {0} ミリ秒,,Particle editor stats label for how long it took to draw
ToolTip_eParticleSystemDrawOrder_OldFirst,Draw older particles below newer particles (default),古いパーティクルを新しいパーティクルの下に描画します (デフォルト),,Particle system draw order help tip for drawing old first
ToolTip_eParticleSystemDrawOrder_NewFirst,Draw newer particles below older particles,新しいパーティクルを古いパーティクルの下に描画します,,Particle system draw order help tip for drawing new first
ListBoxEnum_eParticleSystemDrawOrder_OldFirst,Default,デフォルト,,Particle system draw order localised label
ListBoxEnum_eParticleSystemDrawOrder_NewFirst,New Below Old,新しいものを古いものの下にする,,Particle system draw order localised label
ListBoxEnum_eParticleDistribution_Linear,Linear,線形,,Linear particle distribution
ListBoxEnum_eParticleDistribution_Gaussian,Gaussian,ガウス,,Gaussian particle distribution
ListBoxEnum_eParticleDistribution_InverseGaussian,Inverse Gaussian,逆ガウス,,Inverse gaussian particle distribution
ListBoxEnum_eEmitterShape_Rectangle,Rectangle,四角形,,Rectangular emitter shape
ListBoxEnum_eEmitterShape_Line,Line,ライン,,Line emitter shape
ListBoxEnum_eEmitterShape_Ellipse,Ellipse,楕円形,,Ellipse emitter shape
ListBoxEnum_eEmitterShape_Diamond,Diamond,ひし形,,Diamond emitter shape
ListBoxEnum_ePartTypeTexture_Pixel,Pixel,ピクセル,,Particle type texture
ListBoxEnum_ePartTypeTexture_Disk,Disk,ディスク,,Particle type texture
ListBoxEnum_ePartTypeTexture_Circle,Circle,円,,Particle type texture
ListBoxEnum_ePartTypeTexture_Ring,Ring,リング,,Particle type texture
ListBoxEnum_ePartTypeTexture_Line,Line,ライン,,Particle type texture
ListBoxEnum_ePartTypeTexture_Square,Square,正方形,,Particle type texture
ListBoxEnum_ePartTypeTexture_Star,Star,星,,Particle type texture
ListBoxEnum_ePartTypeTexture_Spark,Spark,閃光,,Particle type texture
ListBoxEnum_ePartTypeTexture_Flare,Flare,フレア,,Particle type texture
ListBoxEnum_ePartTypeTexture_Sphere,Sphere,球形,,Particle type texture
ListBoxEnum_ePartTypeTexture_Smoke,Smoke,スモーク,,Particle type texture
ListBoxEnum_ePartTypeTexture_Explosion,Explosion,爆発,,Particle type texture
ListBoxEnum_ePartTypeTexture_Cloud,Cloud,雲,,Particle type texture
ListBoxEnum_ePartTypeTexture_Snow,Snow,雪,,Particle type texture
ListBoxEnum_eEmitMode_Stream,Stream,ストリーム,,Emitter mode
ListBoxEnum_eEmitMode_Burst,Burst,バースト,,Emitter mode
StartPage_Error,Start page failed to load.\nYou can create new projects from the File menu.,トップページの読み込みに失敗しました。\n[ファイル] メニューから新規プロジェクトを作成できます。,,Start page error text
StartPage_ErrorTitle,An Error Occurred,エラーが発生しました,,Start page error title
StartPage_Title,Start Page,トップページ,,Start page title
StripDialog_NumberOfImages,Number of Frames,フレームの数,,strip dialog frame count
StripDialog_ImagesPerRow,Frames per Row,フレーム/行,,strip dialog frames per row
StripDialog_ImageWidth,Frame Width,フレームの幅,,strip dialog frame width
StripDialog_ImageHeight,Frame Height,フレームの高さ,,strip dialog frame height
StripDialog_HCellOffset,Horizontal Cell Offset,水平セルオフセット,,strip dialog horizontal cell offset
StripDialog_VCellOffset,Vertical Cell Offset,垂直セルオフセット,,strip dialog vertical cell offset
StripDialog_HPixelOffset,Horizontal Pixel Offset,水平ピクセルオフセット,,strip dialog horizontal pixel offset
StripDialog_VPixelOffset,Vertical Pixel Offset,垂直ピクセルオフセット,,strip dialog vertical pixel offset
StripDialog_HSeparation,Horizonal Separation,水平分離,,strip dialog horizontal separation
StripDialog_VSeparation,Vertical Separation,垂直分離,,strip dialog vertical separation
StripDialogTitle,Create from Strip,ストリップから作成,,strip image import dialog title
StripImportWarning,Importing strip images will replace the existing sprite frames - do you wish to proceed?,ストリップ画像をインポートすると、既存のスプライトフレームが置き換えられます。続行しますか？,,strip image import warning
StyleManager_DuplicateStyle,"Duplicate style '{0}' found, it will be discarded as overwrite is set to false",重複するスタイル '{0}' が見つかりました。上書きが偽 (false) に設定されているため、破棄されます。,,Log message for when loading a duplicate style name with 'overwrite' set to false
StyleManager_ICloneableFail,Failed to clone style value object of type '{0}' object class must implement ICloneable interface,タイプ '{0}' のスタイル値オブジェクトのクローンに失敗しました。オブジェクトクラスに ICloneable インターフェースを実装する必要があります,,exception message when attempting to clone an uncloneable object
StyleManager_ICollectionCloneFail,Failed to clone style value object of type '{0}' collection types must have a bespoke deep clone implemented,タイプ '{0}' のスタイル値オブジェクトのクローンに失敗しました。コレクションタイプはオーダーメイドのディープクローンを実装している必要があります,,exception message when attempting to clone an ICollection which doesn't have a deep clone available
TabControl_AddTab,Add New Tab,新しいタブを追加,,Add a new tab to the tab control context menu entry
TabControl_AddTabAfter,Add New Tab After '{0}','{0}' の後に新しいタブを追加,,Add a new tab to the tab control context menu entry after the active tab
TabControl_MoveTabBack,Move Tab '{0}' Back,タブ '{0}' を後ろに移動,,Move the tab back one space context menu entry
TabControl_MoveTabForward,Move Tab '{0}' Forward,タブ '{0}' を前に移動,,Move the tab forward one space context menu entry
TextEditor_Clear,Clear,クリア,,Clear TextEditor context menu entry
TextEditor_Copy,Copy,コピー,,Text editor copy command
TextEditor_Cut,Cut,切り取り,,Text editor cut command
TextEditor_Paste,Paste,貼り付け,,Text editor paste command
TextEditor_SelectAll,Select All,すべて選択,,Select All context menu entry on Text Editor
TextEditor_CommentSelection,Comment Selection,コメントの選択,,text editor context menu comment selection
TextEditor_UncommentSelection,Uncomment Selection,コメントの選択解除,,text editor context menu uncomment selection
TextEditor_TabIn,Tab In,タブ In,,text editor context menu tab in selection
TextEditor_TabOut,Tab Out,タブ Out,,text editor context tab out selection
TextEditor_StatusText,{0}/{1} Col:{2} Ch:{3},{0}/{1} 列:{2} 文字:{3},,text editor status bar column character
TextEditor_RegionsMenu,Regions,リージョン,,text editor regions menu
TextEditor_FoldAllRegions,Fold All Regions,すべてのリージョンを折りたたむ,,fold all regions context menu entry
TextEditor_UnfoldAllRegions,Unfold All Regions,すべてのリージョンを展開する,,unfold all regions context menu entry
TextEditor_ToggleFold,Fold/Unfold region,すべてのリージョンを折りたたむ/展開する,,text editor toggle region fold
TextEditor_PreviousRegion,Previous Region,前のリージョン,,text editor previous region menu entry
TextEditor_NextRegion,Next Region,次のリージョン,,text editor next region menu entry
TextEditor_CodeSnippets,Code Snippets,コード断片,,Code snippets context menu entry
TextureGroups_ActiveGroup,Current Group:,現在のグループ:,,Texture group current group
TextureGroups_AddNew,Add New,新しく追加,,Texture group add new button
TextureGroups_AllowScaling,Allow Scaling,スケーリングを許可,,Texture group allow scaling checkbox
TextureGroups_AutoCrop,Automatically Crop,自動的にトリミング,,Texture group auto cropping checkbox
TextureGroups_MipMap,Generate mipmaps,ミップマップを生成,,Texture group mipmap generation checkbox
TextureGroups_Backgrounds,Tilesets,タイルセット,,Texture group backgrounds header
TextureGroups_BorderSize,Border Size:,ボーダーのサイズ:,,Texture group border size label
TextureGroups_Delete,Delete,削除,,Texture group delete button
TextureGroups_FindResource,Add Asset,アセットを追加,,Texture group find asset label
TextureGroups_Fonts,Fonts,フォント,,Texture group fonts header
TextureGroups_List_Backgrounds,Backgrounds,背景,,Texture group list category
TextureGroups_List_Fonts,Fonts,フォント,,Texture group list category
TextureGroups_List_Sprites,Sprites,スプライト,,Texture group list category
