Name,English,Translation,Restrictions,Comment
GMLVisualMaker_LayoutWizardArgCount,How many arguments do you need?,¿Cuántos argumentos necesita?,,GML Visual Maker layout wizard arg count
GMLVisualMaker_LayoutWizardArgCaption,Caption,Cita,,GML Visual Maker layout wizard arg caption label
GMLVisualMaker_LayoutWizardArgGadget,Gadget,Gadget,,GML Visual Maker layout wizard arg gadget label
GMLVisualMaker_LayoutWizardArgTagName,Tag Name,Nombre de etiqueta,,GML Visual Maker layout wizard arg tag name label
GMLVisualMaker_LayoutWizardIsRelative,Can Be Relative?,¿Puede ser relativo?,,GML Visual Maker layout wizard can be relative label
GMLVisualMaker_LayoutWizardProperties,Properties,Propiedades,,GML Visual Maker layout wizard properties label
GMLVisualMaker_LayoutWizardIsTemp,Can Be Temp?,¿Puede ser temporal?,,GML Visual Maker layout wizard can be temp label
GMLVisualMaker_NoLayoutWizardLayout,Layout wizard layout is missing.,No se encuentra el diseño del asistente de diseño.,,GML Visual Maker layout wizard error
GMLVisual_Loading,Loading...,Cargando...,,Loading GML Visual script
GMLVisualMaker_ExpandLocalisationFailed,Failed to expand localisation,Error al expandir localización,,expand localisation error message
GMLVisual_Gadget_Label,Label,Etiqueta,,GML Visual Label gadget localised name
GMLVisual_Gadget_StackPanel,Stack Panel,Panel apilado,,GML Visual Stack Panel gadget localised name
GMLVisual_Gadget_Grid,Grid,Plantilla,,GML Visual Grid gadget localised name
GMLVisual_Gadget_MKConstantSelector,Mouse & Key Selector,Selector de teclado y ratón,,GML Visual gadget localised name
Tutorial_Install_NoTutorials,Failed to find any tutorials in the installed package,Error al encontrar cualquier tutorial en el paquete instalado,,tutorial install error message
Tutorial_Install_Complete,Tutorial install complete!,¡Completada la instalación del tutorial!,,tutorial install complete message
Tutorial_Menu_OpenInBrowser,Open in browser,Abrir en el navegador,,tutorial context menu entry
Tutorial_WindowTitle,Tutorial: {0},Tutorial: {0},,tutorial window title
Tutorial_LoadFailed,Error loading tutorial file: {0},Error al cargar el archivo del tutorial: {0},,tutorial load error message
Tutorial_Install_Title,Installing Tutorial,Instalando tutorial,,tutorial install window title
Tutorial_Installing_Label,Installing:{0},Instalando:{0},,tutorial install window name label
Tutorial_Install_ErrorTitle,Error installing tutorial,Error al instalar el tutorial,,turorial install error
Tutorial_Install_ErrorMessage,Failed to install tutorial package: {0},Error al instalar el paquete del tutorial: {0},,tutorial install fail message
Tutorial_Create_DisplayNameMissing,Display name must be set,Se debe establecer un nombre en pantalla,,tutorial create error
Tutorial_DisplayNameLabel,Display Name:,Nombre en pantalla:,,tutorial settings display name
Tutorial_IconFileLabel,Icon File:,Icono del archivo:,,tutorial setting icon file label
Tutorial_VideoSettingsLabel,Optional video settings,Ajustes opcionales de vídeo,,tutorial settings optional video label
Tutorial_VideoUrlLabel,Video URL:,URL del vídeo:,,tutorial setting label
Tutorial_VideoHtmlLabel,HTML Video Page:,HTML de la página del vídeo:,,tutorial setting label
Tutorial_StartPageLabel,HTML Start Page:,HTML de la página de inicio:,,tutorial setting label
Tutorial_Settings_Description,Tutorial Content Settings:,Ajustes de contenido del tutorial:,,tutorial setting description
Tutorial_Dock_Title,Tutorial,Tutorial,,tutorial dock tab title
Tutorial_FileMissing,Could not find {0},No se ha podido encontrar {0},,tutorial missing file message
Tutorial_DisplayNameMissing,Display name must be set,Se debe establecer un nombre en pantalla,,tutorial missing display name message
Tutorial_PurchaseFailed,Error acquiring tutorial: {0},Error al obtener el tutorial: {0},,tutorial purchase error message
Tutorial_CreateInfo,Add content to Included Files "TutorialContent" folder,Añadir contenido a la carpeta Included Files "TutorialContent",,tutorial package create info label
Tutorial_CreateInfo2,Add files for the user to import to Included Files "TutorialResources" folder,Añade archivos para que el usuario los importe a la carpeta Included Files "TutorialResources",,tutorial package create info label
Tutorial_UpdateAvailableNotification,Update Available: {0},Actualización disponible: {0},,tutorial package update available notification
Demo_PurchaseFailed,Error Acquiring Demo: {0},Error al obtener demostración: {0},,demo purchase error message
yyzimporter_message,YYZ Importer,Importador YYZ,,YYZ Importer Message Title
yyzimporter_failed,Failed to import YYZ,Error al importar YYZ,,Failed to import YYZ error message
yyzexport_message,YYZ Exporter,Exportador YYZ,,YYZ Exporter Message Title
yyzexport_success,YYZ Exported Successfully,YYZ exportado con éxito,,YYZ Exported Successfully
yyzexport_failed,YYZ Export Failed,Error al exportar YYZ,,YYZ Export Failed
InheritFromDialog_Title,Inherit From Project,Heredar del proyecto,,title for inherit from project dialog
GMLVisualEditor_Menu_Workspace,Workspace,Espacio de trabajo,,GML Visual Editor Workspace caption
GMLVisualEditor_Menu_Save,Save,Guardar,,GML Visual Editor Workspace Save caption
GMLVisualEditor_Menu_Reload,Reload,Recargar,,GML Visual Editor Workspace Reload caption
GMLVisualEditor_CMenu_Preview,Live Preview,Vista previa en vivo,,GML Visual Editor Workspace Reload caption
GMLVisualEditor_LivePreviewTitle,GML Preview,Vista previa de GML,,GML Visual live preview tab title
GMLVisualNodeWindow_CMenu_PanToThis,Pan,Agrandar,,GML Visual node window context menu
GMLVisualNodeWindow_CMenu_Copy,Copy,Copiar,,GML Visual node window context menu
GMLVisualNodeWindow_CMenu_Cut,Cut,Cortar,,GML Visual node window context menu
GMLVisualNodeWindow_CMenu_Help,Show Help...,Mostrar ayuda...,,GML Visual node window context menu
GMLVisualNodeWindow_CMenu_Paste,Paste,Pegar,,GML Visual node window context menu
GMLVisualNodeWindow_CMenu_CollapseAll,Collapse All,Reducir todo,,GML Visual node window context menu
GMLVisualNodeWindow_CMenu_Evaluate,Evaluate...,Evaluar...,,GML Visual node window context menu
ggs_graphics_scale,Scaling,Escalando,,Game Settings Graphics Scale title
ggs_graphics_scale_keepaspectratio,Keep aspect ratio,Mantener relación de aspecto,,Game Settings Graphics Scale - Keep Aspect Ratio option
ggs_graphics_scale_fullscale,Full scale,Escala completa,,Game Settings Graphics Scale - Full scale option
ggs_version,Version,Versión,,Game Settings Version title
ImagePath_ImageError,Error Selecting Image,Error al seleccionar la imagen,,Error when using image_path gadget to select an image
ImagePath_NotExpectedDimensions,The image is expected to be of {0}x{1} but received {2}x{3},Se esperaba una imagen de {0}x{1} pero se recibió una de {2}x{3},,Image wrong size with 0x1 being expected size and 2x3 being the image size
ImagePath_NotExpectedAlpha,The image is expected to have an alpha channel (i.e. be 32-bit),Se esperaba que la imagen tuviera un canal alfa (es decir de 32-bit),,The image needs to have an alpha channel but the selected one does not
ImagePath_FileError,Cannot access file: {0},No se puede acceder al archivo: {0},,Error when trying to access file where 0 is the filename
ggs_windows_save_localappdata,%localappdata%\<Game Name>,%localappdata%\<Game Name>,,Save Path to Local App Data
ggs_windows_save_appdata,%appdata%\<Game Name>,%appdata%\<Game Name>,,Save Path to Local App Data
ggs_vertex_buffer_method,Vertex Buffer Method,Método de buffer de vértice,,Vertex Buffer Method
ggs_graphics_vbuffer_fast,Fast,Rápido,,Fast vertex buffer method
ggs_graphics_vbuffer_compatible,Compatible,Compatible,,Compatible vertex buffer method
ggs_graphics_vbuffer_most_compatible,Most Compatible,Principalmente compatible,,Most Compatible vertex buffer method
ggs_texturepage_256,256x256,256x256,,256x256 Texture Page Size
ggs_texturepage_512,512x512,512x512,,512x512 Texture Page Size
ggs_texturepage_1024,1024x1024,1024x1024,,1024x1024 Texture Page Size
ggs_texturepage_2048,2048x2048,2048x2048,,2048x2048 Texture Page Size
ggs_texturepage_4096,4096x4096,4096x4096,,4096x4096 Texture Page Size
ggs_texturepage_8192,8192x8192,8192x8192,,8192x8192 Texture Page Size
ggs_certificate_install,Install,Instalar,,Install Certificate
ggs_win8_logo_foreground_light,Light,Claro,,Light foreground text on Windows 8 logo
ggs_win8_logo_foreground_dark,Dark,Oscuro,,Dark foreground text on Windows 8 logo
Edit,Edit,Editar,,Edit label
ggs_ps_package_id,Package Content ID,ID del paquete de contenido,,Package Content Id
ggs_ps_passcode,Package Passcode,Contraseña del paquete,,Package Passcode
ggs_mac_provision_refresh,Refresh from Mac,Actualizar desde Mac,,Refresh provisioning list from Mac
ggs_ps4_param_sfo,PARAM.SFO,PARAM.SFO,,Run Sony PARAM.SFO Editor
ggs_ps4_np_title_dat,NPTITLE.DAT,NPTITLE.DAT,,Import nptitle.dat
ggs_ps4_trophy_edit,Trophy Editor,Editor de trofeos,,Run Sony Trophy Editor
ggs_ps4_share_param,Share Editor,Compartir editor,,Run Sony Share File Editor
ggs_ps4_voice_recognition,Voice Recognition,Reconocimiento de voz,,import pronunciation
ggs_build_tools,Build Tools,Herramientas de construcción,,Build Tools
ggs_package_name,Package Name,Nombre del paquete,,Package Name
ggs_target_sdk,Target SDK,SDK objetivo,,Target SDK
ggs_minimum_sdk,Minimum SDK,SDK mínimo,,Minimum SDK
ggs_compile_sdk,Compile SDK,Compilar SDK,,Compile SDK
ggs_0_seconds,0 seconds,0 segundos,,0 seconds
ggs_1_seconds,1 second,1 segundo,,1 second
ggs_2_seconds,2 seconds,2 segundos,,2 seconds
ggs_3_seconds,3 seconds,3 segundos,,3 seconds
ggs_4_seconds,4 seconds,4 segundos,,4 seconds
ggs_5_seconds,5 seconds,5 segundos,,5 seconds
ggs_6_seconds,6 seconds,6 segundos,,6 seconds
ggs_7_seconds,7 seconds,7 segundos,,7 seconds
ggs_8_seconds,8 seconds,8 segundos,,8 seconds
ggs_9_seconds,9 seconds,9 segundos,,9 seconds
ggs_10_seconds,10 seconds,10 segundos,,10 seconds
ggs_android_install_auto,Automatic,Automático,,Automatic install location
ggs_android_install_prefer_external,Prefer External,Preferir externo,,Prefer External install location
ggs_16bit,16bit,16bit,,16 bit depth
ggs_24bit,24bit,24bit,,24 bit depth
ggs_android_device_gpu,Only support Android devices with a GPU,Solo compatible con dispositivos Android con una GPU,,Only install on Android devices with a GPU
ggs_android_device_any,Install on any supported Android device,Instalar en cualquier dispositivo Android compatible,,Install on any Android Device
ggs_webgl,WebGL,WebGL,,WebGL
ggs_webgl_disabled,Disabled,Desactivado,,WebGL Disabled
ggs_webgl_required,Required,Necesario,,WebGL Required
ggs_webgl_autodetect,Auto Detect,Autodetectar,,Auto Detect WebGL
ggs_ios_devices_iphone_and_touch,iPhone or iPod Touch,iPhone o iPod Touch,,iPhone or iPod Touch device selection
ggs_ios_devices_ipad,iPad,iPad,,iPad device selection
ggs_both,Both,Ambos,,Both selections
ggs_orientation,Orientation,Orientación,,Orientation
ggs_portrait,Portrait,Vertical,,Portrait Orientation
ggs_landscape,Landscape,Horizontal,,Landscape Orientation
ggs_application,Application,Aplicación,,Application setting
ggs_game,Game,Juego,,Game setting
ggs_light,Light,Claro,,Light setting
ggs_dark,Dark,Oscuro,,Dark setting
ggs_x86,x86,x86,,x86 setting
ggs_x64,x64,x64,,x64 setting
ggs_arm,ARM,ARM,,ARM setting
ggs_displayname,Display Name,Nombre en pantalla,,Display Name
ggs_exename,Executable Name,Nombre del ejecutable,,Executable Name
ggs_display_cursor,Display cursor,Mostrar cursor,,Display Cursor
ggs_package_domain,Package Domain,Dominio del paquete,,Package Domain (.com)
ggs_package_company,Package Company,Compañía del paquete,,Package Company
ggs_package_product,Package Product,Producto del paquete,,Package Product
ggs_build_armv5,Build for Armv5,Creado para Armv5,,Build for Armv5
ggs_build_armv7,Build for Armv7,Creado para Armv7,,Build for Armv7
ggs_build_x86,Build for x86,Creado para x86,,Build for x86
ggs_build_mips,Build for Mips,Creado para Mips,,Build for Mips
ggs_landscape_orientation,Allow landscape orientation,Permitir orientación horizontal,,Allow Landscape Orientation
ggs_portrait_orientation,Allow portrait orientation,Permitir orientación vertical,,Allow Portrait Orientation
ggs_flipped_landscape_orientation,Allow flipped landscape orientation,Permitir orientación horizontal invertida,,Allow Flipped Landscape Orientation
ggs_flipped_portrait_orientation,Allow flipped portrait orientation,Permitir orientación vertical invertida,,Allow Flipped Portrait Orientation
ggs_team_identifier,Team Identifier,Identificador de equipo,,Team Identifier
ggs_install_location,Install location,Instalar ubicación,,Install Location
ggs_moga_gamepad_support,Enable MOGA gamepad support,Activar compatibilidad con mando MOGA,,Enable MOGA Gamepad Support
ggs_android_lint,Run Lint code analysis,Ejecutar análisis de código Lint,,Run Lint Code Analysis
ggs_landscape_splash_screen,Landscape Splash Screen,Pantalla inicial vertical,,Landscape Splash Screen
ggs_portrait_splash_screen,Portrait Splash Screen,Pantalla inicial horizontal,,Portrait Splash Screen
ggs_splash_screen,Splash Screen Image,Imagen de la pantalla inicial,,Splash Screen Image
LicenceExcluded_ggs_splash_screen,Splash screen image cannot be changed on 'Creator' platforms,La pantalla inicial no puede cambiarse en las plataformas "Creator",Do not localise 'Creator' it's a product name,forced splash screen image tooltip
ggs_use_splash_screen,Use splash screen,Usar pantalla inicial,,Use Splash Screen
LicenceExcluded_ggs_use_splash_screen,Splash screen cannot be disabled on 'Creator' platforms,La pantalla inicial no puede desactivarse en las plataformas "Creator",Do not localise 'Creator' it's a product name,use splash force enabled tooltip
ggs_minimum_display_time,Minimum time to display,Tiempo mínimo a mostrar,,Minimum time to display
ggs_interpolate_pixels,Interpolate colours between pixels,Interpolar colores entre los píxeles,,Interpolate colours between pixels
ggs_screen_colour_depth,Screen Colour Depth,Profundidad de color de pantalla,,Screen Colour Depth
ggs_device_support,Device Support,Compatible con el dispositivo,,Device Support
ggs_scaling,Scaling,Escalando,,Scaling
ggs_texturepage_size,Texture Page Size,Tamaño de página de la textura,,Texture Page Size
ggs_ldpi_icon,Icon for ldpi,Icono para Idpi,,Icon for ldpi
ggs_mdpi_icon,Icon for mdpi,Icono para mdpi,,Icon for mdpi
ggs_hdpi_icon,Icon for hdpi,Icono para hdpi,,Icon for hdpi
ggs_xhdpi_icon,Icon for xhdpi,Icono para xhdpi,,Icon for xhdpi
ggs_xxhdpi_icon,Icon for xxhdpi,Icono para xxhdpi,,Icon for xxhdpi
ggs_xxxhdpi_icon,Icon for xxxhdpi,Icono para xxxhdpi,,Icon for xxxhdpi
ggs_use_facebook,Use Facebook,Usar Facebook,,Use Facebook
ggs_facebook_id,Facebook App ID,ID de app en Facebook,,Facebook App Id
ggs_facebook_app_name,Facebook App Name,Nombre de app en Facebook,,Facebook App Name
ggs_enable_push_notifications,Enable push notifications,Activar notificaciones push,,Enable Push Notifications
ggs_gcm_sender_id,GCM Sender ID,ID de remitente GCM,,GCM Sender Id
ggs_enable_google_services,Enable Google Services,Activar Google Services,,Enable Google Services
ggs_enable_google_cloud_saving,Enable Google Cloud saving,Activar guardado en Google Cloud,,Enable Google Cloud Saving
ggs_google_services_id,Google Services ID,ID de Google Services,,Google Services Id
ggs_enable_amazon_apis,Enable Amazon APIs,Activar API de Amazon,,Enable Amazon APIs
ggs_enable_WRITE_EXTERNAL_STORAGE_permission,Enable WRITE_EXTERNAL_STORAGE permission,Activar permiso WRITE_EXTERNAL_STORAGE,,Enable WRITE_EXTERNAL_STORAGE permission
ggs_enable_READ_PHONE_STATE_permission,Enable READ_PHONE_STATE permission,Activar permiso READ_PHONE_STATE,,Enable READ_PHONE_STATE permission
ggs_enable_ACCESS_NETWORK_STATE_permission,Enable ACCESS_NETWORK_STATE permission,Activar permiso ACCESS_NETWORK_STATE,,Enable ACCESS_NETWORK_STATE permission
ggs_enable_INTERNET_permission,Enable INTERNET permission,Activar permiso INTERNET,,Enable INTERNET permission
ggs_enable_BLUETOOTH_permission,Enable BLUETOOTH permission,Activar permiso BLUETOOTH,,Enable BLUETOOTH permission
ggs_enable_RECORD_AUDIO_permission,Enable RECORD_AUDIO permission,Activar permiso RECORD_AUDIO,,Enable RECORD_AUDIO permission
ggs_enable_MICROPHONE_permission,Enable MICROPHONE permission,Activar permiso MICROPHONE,,Enable MICROPHONE permission
ggs_enable_ID_CAP_MICROPHONE_permission,Enable ID_CAP_MICROPHONE permission,Activar permiso ID_CAP_MICROPHONE,,Enable ID_CAP_MICROPHONE permission
ggs_enable_SEARCH_permission,Enable SEARCH permission,Activar permiso SEARCH,,Enable SEARCH permission
ggs_bluetooth_icade_support,Enable Bluetooth/iCade support,Activar compatibilidad Bluetooth/iCade,,Enable Bluetooth/iCade Support
ggs_haptic_effects,Enable Haptic Effects,Activar efectos hápticos,,Enable Haptic Effects
ggs_enable_google_licensing,Enable Google licensing,Activar licencia de Google,,Enable Google Licensing
ggs_google_licensing_public_key,Google Licensing Public Key,Clave pública de la licencia de Google,,Google Licensing Public Key
ggs_use_google_apk_expansion,Use Google APK expansion,Usar expansión APK de Google,,Use Google APK Expansion
ggs_banner,Banner Image,Imagen del banner,,Banner Image
ggs_isgame,Is game,Es un juego,,Is Game
ggs_included_file_as_index.html,Included file as index.html,Archivo incluido como index.html,,Included file as index.html
ggs_loading_bar_extension,Loading bar extension,Cargando barra de extensiones,,Loading Bar Extension
ggs_html5_browser_title,Browser Title,Título del navegador,,Title for Browser
ggs_foldername,Folder Name,Nombre de la carpeta,,Name of Folder
ggs_outputname,Output Name,Nombre de salida,,Output Name
ggs_output_debug_to_console,Output debug to console,Depurar salida a la consola,,Output Debug to Console
ggs_generate_spotify_app,Generate Spotify App,Generar app de Spotify,,Generate Spotify App
ggs_display_outside_server_alert,Display "Running outside server" alert,Mostrar alerta "Ejecutando fuera del servidor",,Display the running outside of server alert
ggs_prepend_js,Prepend output .js with,Preparar salida .js con,,Prepend output .js with
ggs_icon,Icon,Icono,,Icon
ggs_icon_57,57x57 Icon,Icono 57x57,,57x57 Icon
ggs_icon_72,72x72 Icon,Icono 72x72,,72x72 Icon
ggs_icon_76,76x76 Icon,Icono 76x76,,76x76 Icon
ggs_icon_114,114x114 Icon,Icono 114x114,,114x114 Icon
ggs_icon_120,120x120 Icon,Icono 120x120,,120x120 Icon
ggs_icon_144,144x144 Icon,Icono 144x144,,144x144 Icon
ggs_icon_152,152x152 Icon,Icono 152x152,,152x152 Icon
ggs_icon_167,167x167 Icon,Icono 167x167,,167x167 Icon
ggs_icon_400,400x240 Icon,Icono 400x240,,400x240 Icon
ggs_icon_1280,1280x768 Icon,Icono 1280x768,,1280x768 Icon
ggs_iphone_landscape,iPhone Landscape,iPhone horizontal,,iPhone Landscape
ggs_iphone_portrait,iPhone Portrait,iPhone vertical,,iPhone Portrait
ggs_iphone_retina_landscape,iPhone Retina Landscape,iPhone horizontal retina,,iPhone Retina Landscape
ggs_iphone_retina_portrait,iPhone Retina Portrait,iPhone vertical retina,,iPhone Retina Portrait
ggs_iphone_5_landscape,iPhone 5 Landscape,iPhone 5 horizontal,,iPhone 5 Landscape
ggs_iphone_5_portrait,iPhone 5 Portrait,iPhone 5 vertical,,iPhone 5 Portrait
ggs_iphone_6_landscape,iPhone 6 Landscape,iPhone 6 horizontal,,iPhone 6 Landscape
ggs_iphone_6_portrait,iPhone 6 Portrait,iPhone 6 vertical,,iPhone 6 Portrait
ggs_iphone_6_plus_landscape,iPhone 6+ Landscape,iPhone 6+ horizontal,,iPhone 6+ Landscape
ggs_iphone_6_plus_portrait,iPhone 6+ Portrait,iPhone 6+ vertical,,iPhone 6+ Portrait
ggs_ipad_landscape,iPad Landscape,iPad horizontal,,iPad Landscape
ggs_ipad_portrait,iPad Portrait,iPad vertical,,iPad Portrait
ggs_ipad_retina_landscape,iPad Retina Landscape,iPad horizontal retina,,iPad Retina Landscape
ggs_ipad_retina_portrait,iPad Retina Portrait,iPad vertical retina,,iPad Retina Portrait
ggs_allow_fullscreen,Allow fullscreen switching,Permitir cambio a pantalla completa,,Allow Fullscreen Switching
ggs_centre_game_in_browser,Centre game in browser window,Centrar juego en ventana del navegador,,Centre game in Browser window
ggs_use_builtin_particles,Use built-in particles,Usar partículas incluidas,,Use Built-in Particles
ggs_bundlename,Bundle Name,Nombre del paquete,,Bundle Name
ggs_bundle_id,Bundle ID,ID del paquete,,Bundle Id
ggs_provisioning_certificate,Provisioning Certificate,Provisionando certificado,,Provisioning Certificate
ggs_maintainer_email,Maintainer Email,Correo electrónico del mantenimiento,,Maintainer Email
ggs_half_ipad1_textures,Halve iPad 1 texture sizes,Dividir a la mitad los tamaños de las texturas del iPad 1,,Half iPad 1 Texture Sizes
ggs_homepage,Homepage,Página principal,,Homepage
ggs_short_description,Short Description,Descripción breve,,Short Description
ggs_long_description,Long Description,Descripción larga,,Long Description
ggs_start_fullscreen,Start fullscreen,Iniciar a pantalla completa,,Start Fullscreen
ggs_vsync,Use synchronization to avoid tearing,Usar la sincronización para evitar el tearing,,Use synchronization to avoid tearing
ggs_vsync_winuwp_tooltip,synchronization must be enabled for this platform,esta plataforma necesita que la sincronización esté activada,,vsync tooltip in win uwp options
ggs_player_resize_window,Allow window resize,Permitir el cambio de tamaño de la ventana,,Allow player to resize window
ggs_app_id,App ID,ID de app,,App Id
ggs_app_output,App Output,Salida de app,,App Output
ggs_team_id,Team Identifier,Identificador de equipo,,the macOS Option for team identifier
ggs_team_id_tooltip,10 digit alpha-numeric identifier taken from your developer.apple.com/#/overview URL. If blank this will inherit the value set in Platform Options,Un identificador alfanumérico de 10 dígitos obtenido de su URL developer.apple.com/#/overview. Si queda en blanco heredará el conjunto de valores establecido en opciones de plataforma,,Tooltip for signing identity
ggs_signing_id,Signing Identifier,Identificador de firmado,,Signing Identifier Label
ggs_signing_id_tooltip,To distribute your title outside of the Mac App Store macOS requires that your\npackage is codesigned. Please provide the signing identity that you wish to use\nhere: this should be a Developer ID Application identity and should be present\nin your Mac's login keychain certificates. Signing identities can be easily created\nin Xcode->Preferences->Accounts->Team->View Details->Developer ID\nApplication->Create. Signing identities will be matched so the default value\nshould be sufficient if you are only the member of one development team.,"Para distribuir su título fuera de la App Store de Mac, macOS requiere que su paquete\nesté codiseñado. Proporcione la identidad de firmado que desea usar\naquí: debería ser una identidad con ID de desarrollador de aplicaciones y debería estar presente\nen los certificados de inicio de sesión de su llavero de Mac. Puede crear identidades de firmado fácilmente\nen Xcode -> Preferencias -> Cuentas -> Equipo -> Ver detalles -> ID de desarrollador\nAplicación -> Crear. Las identidades de firmado se emparejarán por lo que el\nvalor predeterminado bastará si usted es el único miembro del equipo de desarrollo.",,Tooltip for signing identity
ggs_copyright,Copyright,Copyright,,Copyright
ggs_allow_menu_dock_fullscreen,Allow menu and dock in fullscreen,Permitir el menú y el acoplamiento a pantalla completa,,Allow Menu and Dock in Fullscreen
ggs_enable_retina,Enable Retina,Activar Retina,,Enable Retina
ggs_build_mac_app_store,Build for Mac App Store,Creado para el Mac App Store,,Build for Mac App Store
ggs_allow_incoming_network_connections,Allow incoming network connections,Permitir conexiones de red entrantes,,Allow Incoming Network Connections
ggs_allow_outgoing_network_connections,Allow outgoing network connections,Permitir conexiones de red salientes,,Allow Outgoing Network Connections
ggs_mac_app_category,Mac App Store Category,Categoría del Mac App Store,,Mac App Store Category
ggs_display_errors,Display Errors,Errores de pantalla,,Display Errors
ggs_write_errors,Write Errors,Errores de escritura,,Write Errors
ggs_abort_errors,Abort Errors,Abortar errores,,Abort Errors
ggs_variable_errors,Variable Errors,Errores de variables,,Variable Errors
ggs_argument_errors,Argument Errors,Errores de argumentos,,Argument Errors
ggs_author,Author,Autor,,Author
ggs_lastchanged,Last Changed,Último cambio,,Last Changed
ggs_information,Information,Información,,Information
ggs_enable_source_control,Enable source control,Activar control de fuente,,Enable Source Control
ggs_content_id,Package Content ID,ID del paquete de contenido,,Package Content Id
ggs_passcode,Passcode,Contraseña,,Passcode
ggs_save_data_icon,Save Data Icon,Icono guardar datos,,Save Data Icon
ggs_trophy_screen,Background Image,Imagen de fondo,,Trophy Screen
ggs_display_cursor_when_touchpad_active,Display cursor when touchpad is active,Mostrar el cursor cuando el touchpad esté activo,,Display Cusor when Touchpad Active
ggs_product,Product,Producto,,Product
ggs_product_id,Product ID,ID de producto,,Product Id
ggs_company,Company,Compañía,,Company
ggs_description,Description,Descripción,,Description
ggs_enable_front_touch,Enable Front Touch,Activar toque frontal,,Enable Front Touch
ggs_enable_rear_touch,Enable Rear Touch,Activar toque trasero,,Enable Rear Touch
ggs_network_urls,Network URLs,URL de red,,Network URLs
ggs_use_sandbox,Use Sandbox,Usar Sandbox,,Use Sandbox
ggs_item_group_id,Item Group ID,ID de grupo de elementos,,Item Group Id
ggs_publisher,Publisher,Editor,,Publisher
ggs_publisher_display_name,Publisher Display Name,Nombre en pantalla del publicador,,Publisher Display Name
ggs_publisher_id,Publisher ID,ID del publicador,,Publisher Id
ggs_package_display_name,Package Display Name,Nombre en pantalla del paquete,,Package Display Name
ggs_native_target,Native CPU Target,Objetivo de CPU nativa,,Native CPU Target
ggs_windows_target_platform_version,Windows Target Platform Version,Versión de la plataforma objetivo para Windows,,Windows Target Platform Version
ggs_windows_target_platform_min_version,Windows Target Platform Min Version,Versión mínima de la plataforma objetivo para Windows,,Windows Target Platform Min Version
ggs_small_image,Small Image,Imagen pequeña,,Small Image
ggs_smallish_image,Medium Image,Imagen mediana,,Medium Image
ggs_large_image,Large Image,Imagen grande,,Large Image
ggs_store_image,Store Image,Imagen de tienda,,Store Image
ggs_wide_image,Wide Image,Imagen ancha,,Wide Image
ggs_logo_image,Logo Image,Imagen del logo,,Logo Image
ggs_logo_background_colour,Logo background colour,Color de fondo del logo,,Logo Background Colour
ggs_logo_foreground_colour,Logo Foreground Text Colour,Color del texto frontal del logo,,Logo Foreground Text Colour
ggs_splash_background_colour,Splash background colour,Color de la salpicadura del fondo,,Splash Background Colour
ggs_certificate_js,Certificate (JS),Certificado (JS),,Certificate (JS)
ggs_certificate_native,Certificate (Native),Certificado (nativo),,Certificate (Native)
ggs_save_location,Save Location,Guardar ubicación,,Save Location
ggs_software_vertex_processing,Force Software Vertex Processing,Forzar procesado de vértices por software,,Force Software Vertex Processing
ggs_borderless,Borderless window,Ventana sin bordes,,Borderless Window
ggs_textures_on_demand,Create Textures on Demand,Crear texturas bajo petición,,Create Textures on Demand
ggs_sleep_margin,Sleep margin (ms),Margen de descanso (ms),,Sleep Margin in ms
ggs_sleep_margin_windows,Sleep margin (ms) - default 10ms,Margen de descanso (ms) - predeterminado 10 ms,,Sleep Margin in ms with default of 10ms
ggs_sleep_margin_android,Sleep margin (ms) - default 4ms,Margen de descanso (ms) - predeterminado 4 ms,,Sleep Margin in ms with default of 10ms
ggs_alt_sync,Alternate synchronization method,Alternar método de sincronización,,Alternate synchronization method
ggs_installer_finished_image,Installer Finished Image,Imagen final del instalador,,Installer Finished Image
ggs_installer_header_image,Installer Header Image,Imagen del encabezado del instalador,,Installer Header Image
ggs_license_agreement,Licence Agreement,Acuerdo de licencia,,Licence Agreement
ggs_installer_nsi_script,NSIS Script,NSIS Script,,Installer NSI Script
ggs_certificate_location,Store certificate location,Ubicación del certificado de la tienda,,Store Certificate Location
ggs_certificate_publisher,Publisher Name,Nombre del publicador,,certificate issuer name
ggs_wvga_resolution,Support WVGA Resolution,Compatible con resolución WVGA,,Support WVGA Resolution
ggs_wxga_resolution,Support WXGA Resolution,Compatible con resolución WXGA,,Support WXGA Resolution
ggs_720p_resolution,Support 720p Resolution,Compatible con resolución 720p,,Support 720p Resolution
ggs_genre,Genre,Género,,Genre
ggs_480_splash,480x800 Splash Screen,Pantalla inicial 480x800,,480x800 Splash Screen
ggs_720_splash,720x1280 Splash Screen,Pantalla inicial 720x1280,,720x1280 Splash Screen
ggs_768_splash,768x1280 Splash Screen,Pantalla inicial 768x1280,,720x1280 Splash Screen
ggs_small_front_flip_image,Small Front Flip Image,Invertir imagen frontal pequeña,,Small Front Flip Image
ggs_medium_front_flip_image,Medium Front Flip Image,Invertir imagen frontal mediana,,Medium Front Flip Image
ggs_medium_back_flip_image,Medium Back Flip Image,Invertir imagen trasera mediana,,Medium Back Flip Image
ggs_wide_front_flip_image,Wide Front Flip Image,Invertir imagen frontal ancha,,Wide Front Flip Image
ggs_wide_back_flip_image,Wide Back Flip Image,Invertir imagen frontal trasera,,Wide Back Flip Image
