Name,English,Translation,Restrictions,Comment
DopeSheet_Tooltip_TrackLink,Link to another track,链接到另一个轨道,,Track link to other tooltip
DopeSheet_Tooltip_TrackOptions,Options,选项,,Track options tooltip
dpi_limits_suggested,Suggested maximum DPI for this display is {0}%,建议此显示器的最大 DPI 为 {0}％,,Suggested DPI limits tooltip
dpi_override,Enable DPI override,启用DPI改写,,DPI Override
dpi_percentage,% of native DPI,% 的本地分辨率（DPI）,,Slider to control percentage of DPI
dpi_raw,Raw DPI value,原DPI值,,Raw value of DPI to override with
dpi_setting_change,DPI override changes requires a restart of the IDE. Do you want to restart now?,DPI 改写的变动需要重新启动 IDE。是否要马上重启？,,Restart IDE after a DPI change
Drag and Drop,GML Visual,GML Visual,,Drag and Drop preference group heading
Edit,Edit,编辑,,Edit label
Edit_Menu_FindResource,Find Resource,查找资源,,"Edit menu ""FindResource"""
Edit_Menu_Redo,Redo,重做,,Redo menu entry
Edit_Menu_Search,Search & Replace,查找和替换,,"Edit menu ""Search & Replace"""
Edit_Menu_Undo,Undo,撤消,,Undo menu entry
enable_reference_warnings,Enable variable reference warnings,启用变量参考警告,,Enable variable reference warnings
enable_statement_folding,Enable statement folding as regions,启用将语句折叠为区域,,Enable statement folding as regions
enableclosetabshortcut,Allow empty tabs to be closed via the keyboard shortcut,允许通过键盘快捷键关闭空的选项卡,,close tab label
Enum Entries,Enum Entries,枚举项,,Enum Entries preference group subheading
Enums,Enums,枚举,,Enums preference group subheading
Error_AnimBlendClone,{0} does not implement ICloneable,{0} 没有实现ICloneable接口,,Any class that is used in the animation system must implement ICloneable
Error_AppleDeviceNotPaired,ERROR: Device '{0}' has not been paired. Does it have a valid provisioning profile?,错误：设备 “{0}” 尚未配对。它具有有效的预置描述文件吗？,,!AMDeviceIsPaired has been returned for an iOS/tvOS device type and is probably just missing its provisioning profile
Error_AppleDevicesNotPaired,The following devices have not been paired. Please ensure they have valid provisioning profiles.,以下设备尚未配对。请确保他们具有有效的预置描述文件。,,The following devices have not been paired. Please ensure they have valid provisioning profiles
Error_CannotPackage_Message,Stop the current running project before creating the executable?,在创建可执行文件之前停止当前正在运行的项目？,,Application running error message.
Error_CreateNewProjectMessage,Could not create project at specified path. You may not have permission to save here.,无法在指定路径创建项目。您可能没有权限在此处保存。,,Error Creating Project message
Error_CreateNewProjectTitle,Error Creating Project,创建项目时出错,,Error Creating Project title
Error_CursorManagerDuplicateName,Attempting to add a cursor using image {1} with duplicated id {0} please assign a different name,尝试添加存在重复id {0}的图片{1}作为光标。请指定一个不同的名称。,,Multiple cursors have been added with the same reference name
Error_CursorManagerFailedLoad,Attempted to load cursor {1} but received error '{0}',尝试载入光标{1} ，但收到错误 '{0}',,File load failed for cursor image
Error_CursorManagerLoadingInfoMissing,Attempting to load cursor {0} but can't find loading info,尝试载入光标{0}，但无法找到加载信息,,The loading callback for a cursor can't find the loading hotspot info
Error_Cursors,Cursor Error,光标错误,,Cursor error warning title
Error_GadgetToolboxFailedLoad,Attempted to load gadget toolbox info but received error '{0}' - '{1}',尝试载入部件的工具栏信息，但收到错误 '{0}' - '{1}',,Failed to load the gadget toolbox list
Error_GadgetToolboxInvalidGadget,Attempted to add gadget '{0}' to toolbox but it isn't registered with the layout manager ,尝试添加一个部件 '{0}' 到工具栏中，但它未在布局管理器中注册,,Invalid gadget specified in gadget toolbox list
Error_GUILayout_AnchorRequiresParentPos,"A parent reliant anchor (bottom or right) has been set with no parent gadget, try setting the dimension instead",一个父依赖锚点 (底部或右部) 已被设置为没有父部件，作为替代，请尝试设置大小。,,Attempted to use an bottom or right anchor when there is no parent gadget to base the position upon
Error_GUILayout_DimensionAndBothAnchors,"A dimension input has been set along with both the associated anchors, the dimension input will be ignored",大小已经设置与关联的锚点一致，大小的输入将被忽略。,,"Both the dimension and the associated anchors have been set (for instance width, top and bottom) the dimension will be calculated from the anchors not the dimension input"
Error_GUILayout_FailedCalculatePosition,"Cannot calculate actual position of gadget, too few anchors and/or dimensions are set",不能计算出部件的实际位置，锚点太少或者大小已经设置。,,Gadget requires at least one anchor or the dimension to be set for each direction
Error_GUILayout_PercentageRequiresParentDimension,"An anchor or dimension has been set to percentage with no parent gadget, try using pixel instead",锚点或者尺寸被设置为父部件的百分比，但是并没有设置父部件。将尝试用像素值代替。,,Attempted to use percentage style values when there is no parent gadget to base it upon
Error_ImportProjectMessage,Could not save imported project at specified path. You may not have permission to save here.,无法将导入的项目保存在指定路径。您可能没有权限在此处保存。,,Error Saving Import Project message
Error_ImportProjectTitle,Error Saving Import Project,保存导入项目时出错,,Error Saving Import Project title
Error_InvalidProjectName,The project name '{0}' contains the following unsupported characters: '{1}'.\nPlease try a different name.,项目名称'{0}'包含如下不支持的字符：'{1}'。\n请尝试其他命名。.,,Error that the user has chosen a project name that won't work on Windows
Error_ProjectLoadFailure,Project load failed. Unable to load {0},项目加载失败。无法加载 {0},,Project load failure
Error_ProjectTooNew,"This project requires a newer version of the IDE and so will not be loaded. Please update your IDE to at least the version used to create the project, then try opening it again.",该项目需要较新版本的 IDE，因此不会被加载。请将 IDE 更新到创建该项目时所使用的版本，然后尝试再次打开它。,,Error message for loading in a project created in a newer version
Error_PS4ParamEditor,PARAM.SFO editor not available on Mac.\nPlease edit on Windows and copy to {0}/options/ps4/sce_sys/PARAM.SFO,PARAM.SFO 编辑器在Mac上不可用。\n请在Windows系统中编辑并且复制到 {0}/options/ps4/sce_sys/PARAM.SFO,,Shown when trying to edit PARAM.SFO on the Mac
Error_PS4PronunciationMissingSig,Unable to find matching pronunciation.sig file \nVoice recognition files will not be imported,无法找到匹配的发音.sig 文件\n将不会导入语音识别文件,,error message when the prnunciation.sig is missing
Error_PS4TrophyEditor,Trophy editor not available on Mac.\nPlease edit on Windows and copy to {0}/options/ps4/sce_sys/trophy/trophy00.trp,奖杯编辑器在Mac上不可用。\n请在Windows系统中编辑并且复制到 {0}/options/ps4/sce_sys/trophy/trophy00.trp,,Shown when trying to edit PS4 trophies on the Mac
Error_ResourceFailedToLoad,Failed to load {0},加载{0}失败,,Failed to load given resource
Error_ResourceLoadFailures_Message,Resource load failures encountered...,资源载入出错......,,non-blocking errors have occurred message
Error_ResourceMissing,Missing Resource {0},缺少资源{0},,Resource missing during load
Error_StyleNotFound,"Can not set requested style, not found",无法设置请求的样式，未找到。,,Trying to set a style when it hasn't been loaded/found
Error_WeakDelegateArgument,Method '{1}' on object '{0}' failed because {2},对象“{0}”上的方法“{1}”失败，因为{2},,Attempting to invoke a method from within a weak delegate with incorrect arguments
Error_WeakDelegateParameterCount,Method '{1}' on object '{0}' failed due to mismatching parameter count,对象“{0}”上的方法“{1}”由于参数计数不匹配而失败,,Attempting to invoke a method from within a weak delegate with incorrect parameter count
Error_XBoxTools,XBox One tools not available on Mac.\nPlease edit on Windows,XBox One 工具在Mac不可用。\n请在Windows上编辑。,,Shown when trying to copy the xbox service manifest on mac
Event_Alarm,Alarm,计时器,,Alarm event name
Event_AlarmN,Alarm {0},计时器 {0},,Key Event Alarm N
Event_Async_AudioPlayback,Async - Audio Playback,异步 - 录音回放,,Asynchronous event subtype
Event_Async_AudioRecording,Async - Audio Recording,异步 - 录音,,Asynchronous event subtype
Event_Async_Cloud,Async - Cloud,异步 - 云,,Asynchronous event subtype
Event_Async_Dialog,Async - Dialog,异步 - 对话框,,Asynchronous event subtype
Event_Async_Event,Async Event,异步事件,,Async Event
Event_Async_HTTP,Async - HTTP,异步 - HTTP,,Asynchronous event subtype
Event_Async_IAP,Async - In-App Purchase,异步 - 应用内购,,Asynchronous event subtype
Event_Async_ImageLoaded,Async - Image Loaded,异步 - 加载图片,,Asynchronous event subtype
Event_Async_Networking,Async - Networking,异步 - 联网,,Asynchronous event subtype
Event_Async_PushNotification,Async - Push Notification,异步 - 推送通知,,Asynchronous event subtype
Event_Async_SaveLoad,Async - Save/Load,异步 - 保存/载入,,Asynchronous event subtype
Event_Async_Social,Async - Social,异步 - 社交,,Asynchronous event subtype
Event_Async_Steam,Async - Steam,异步 - Steam,,Asynchronous event subtype
Event_Async_SystemEvent,Async - System,异步 - 系统,,Asynchronous event subtype
Event_Asynchronous,Asynchronous,异步,,Asynchronous event name
Event_Broadcast_Message,Broadcast Message,广播消息,,Broadcast Message
Event_CleanUp,Clean Up,清理,,Clean Up event name
Event_Collision,Collision,碰撞,,Collision event name
Event_Create,Create,创建,,Create event name
Event_Destroy,Destroy,销毁,,Destroy event name
Event_Draw,Draw,绘制,,Draw event name
Event_Draw_Draw,Draw,绘制,,Draw event subtype
Event_Draw_DrawBegin,Draw Begin,绘制开始,,Draw event subtype
Event_Draw_DrawEnd,Draw End,绘制结束,,Draw event subtype
Event_Draw_DrawGUI,Draw GUI,绘制GUI,,Draw event subtype
Event_Draw_DrawGUIBegin,Draw GUI Begin,绘制GUI开始,,Draw event subtype
Event_Draw_DrawGUIEnd,Draw GUI End,绘制GUI结束,,Draw event subtype
Event_Draw_PostDraw,Post-Draw,绘制后处理,,Draw event subtype
Event_Draw_PreDraw,Pre-Draw,绘制预处理,,Draw event subtype
Event_Draw_Resize,Window Resize,窗口大小调整,,Draw event subtype
Event_Gesture,Gesture,手势,,Gesture event name
Event_Gesture_DoubleTap,Double Tap,双击,,Double tap gesture event name
Event_Gesture_DragEnd,Drag End,拖拽结束,,Drag end gesture event name
Event_Gesture_DragMove,Dragging,拖拽,,Dragging gesture event name
Event_Gesture_DragStart,Drag Start,拖拽开始,,Drag start gesture event name
Event_Gesture_Flick,Flick,划过,,Flick gesture event name
Event_Gesture_Global,Global,全局,,Gesture event subtype
Event_Gesture_Global_DoubleTap,Global Double Tap,全局双击,,Global double tap gesture event name
Event_Gesture_Global_DragEnd,Global Drag End,全局拖拽结束,,Global drag end gesture event name
Event_Gesture_Global_DragMove,Global Dragging,全局拖拽,,Global dragging gesture event name
Event_Gesture_Global_DragStart,Global Drag Start,全局拖拽开始,,Global drag start gesture event name
Event_Gesture_Global_Flick,Global Flick,全局划过,,Global flick gesture event name
Event_Gesture_Global_PinchEnd,Global Pinch End,全局捏合结束,,Global Pinch End gesture event name
Event_Gesture_Global_PinchIn,Global Pinch In,全局捏合放大,,Global Pinch In gesture event name
Event_Gesture_Global_PinchOut,Global Pinch Out,全局捏合缩小,,Global Pinch Out gesture event name
Event_Gesture_Global_PinchStart,Global Pinch Start,全局捏合开始,,Global Pinch Start gesture event name
Event_Gesture_Global_RotateEnd,Global Rotate End,全局旋转结束,,Global Rotate End gesture event name
Event_Gesture_Global_RotateStart,Global Rotate Start,全局旋转开始,,Global Rotate Start gesture event name
Event_Gesture_Global_Rotating,Global Rotating,全局旋转,,Global Rotating gesture event name
Event_Gesture_Global_Tap,Global Tap,全局点按,,Global tap gesture event name
Event_Gesture_PinchEnd,Pinch End,捏合结束,,Pinch end gesture event name
Event_Gesture_PinchIn,Pinch In,捏合放大,,Pinch in gesture event name
Event_Gesture_PinchOut,Pinch Out,捏合缩小,,Pinch out gesture event name
Event_Gesture_PinchStart,Pinch Start,捏合开始,,Pinch start gesture event name
Event_Gesture_RotateEnd,Rotate End,旋转结束,,Rotate end gesture event name
Event_Gesture_RotateStart,Rotate Start,旋转开始,,Rotate start gesture event name
Event_Gesture_Rotating,Rotating,旋转,,Rotating gesture event name
Event_Gesture_Tap,Tap,点按,,Tap gesture event name
Event_Key_Alt,Alt,Alt,,Key event subtype
Event_Key_AnyKey,Any,任意键,,Key event subtype
Event_Key_ArrowKeys,Arrow Keys,箭头键,,Arrow keys keyboard group title
Event_Key_Backspace,Backspace,退格键（Backspace）,,"Key event ""others"" subtype"
Event_Key_ControlKeys,Control Keys,功能键（F1..F12）,,Control keys keybaord group title
Event_Key_Ctrl,Control,Control键（Ctrl）,,Key event subtype
Event_Key_Delete,Delete,删除,,"Key event ""others"" subtype"
Event_Key_DigitN,{0},{0},,event key digit N
Event_Key_Digits,Digits,数字键,,Key event subtype
Event_Key_Down,Down,下方向键,,Key event subtype
Event_Key_End,End,结束键,,"Key event ""others"" subtype"
Event_Key_Enter,Enter,回车键,,Key event subtype
Event_Key_Escape,Escape,退出键,,"Key event ""others"" subtype"
Event_Key_FunctionKeys,Function Keys,功能键,,Key event subtype
Event_Key_Home,Home,Home键,,"Key event ""others"" subtype"
Event_Key_Insert,Insert,插入,,"Key event ""others"" subtype"
Event_Key_Keypad,Keypad,小键盘,,Key event subtype
Event_Key_KeypadN,Keypad {0},小键盘 {0},,Keypad event N
Event_Key_Left,Left,左方向键,,Key event subtype
Event_Key_Letters,Letters,字母键,,Key event subtype
Event_Key_NoKey,No Key,无键位,,Key event subtype
Event_Key_Others,Others,其它,,Key event subtype
Event_Key_PageDown,Page Down,向下翻页键,,"Key event ""others"" subtype"
Event_Key_PageUp,Page Up,向上翻页键,,"Key event ""others"" subtype"
Event_Key_Right,Right,右方向键,,Key event subtype
Event_Key_Shift,Shift,Shift 键,,Key event subtype
Event_Key_Space,Space,空格键,,Key event subtype
Event_Key_Tab,Tab,选项卡,,Key event others subtype
Event_Key_Up,Up,上方向键,,Key event subtype
Event_Keyboard,Key Down,压住键,,Keyboard event name
Event_Keyboard_Modifiers,Modifiers,修饰符键,,Modifiers keyboard group title
Event_KeyDown,Key Down,压住键,,Key Down event name
Event_KeyDown_Short,Key Down - ,压住键 -,,KeyDown event short name
Event_KeyPress,Key Pressed,按下键,,Key Press event name
Event_KeyPress_Short,Key Press - ,按下键  -,,KeyPress event short name
Event_KeyPressN,Press {0},单击 {0},,Key Press event - short name
Event_KeyRelease,Key Up,松开键,,Key Release event name
Event_KeyRelease_Short,Key Up - ,松开键 -,,Key Release event - short name
Event_KeyUp,Key Up,松开键,,Key Up event name
Event_Mouse,Mouse,鼠标,,Mouse event name
Event_Mouse_GlobalMouse,Global,全局,,Mouse event subtype
Event_Mouse_GlobalMouse_LeftButton,Global Left Down,全局键压住,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_LeftPressed,Global Left Pressed,全局左键按下,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_LeftReleased,Global Left Released,全局左键松开,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_MiddleButton,Global Middle Down,全局中键压住,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_MiddlePressed,Global Middle Pressed,全局中键按下,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_MiddleReleased,Global Middle Released,全局中键松开,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_RightButton,Global Right Down,全局右键压住,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_RightPressed,Global Right Pressed,全局右键按下,,"Mouseevent ""global"" subtype"
Event_Mouse_GlobalMouse_RightReleased,Global Right Released,全局右键放开,,"Mouseevent ""global"" subtype"
Event_Mouse_LeftButton,Left Down,左键压住,,Mouse event subtype
Event_Mouse_LeftPressed,Left Pressed,左键按下,,Mouse event subtype
Event_Mouse_LeftReleased,Left Released,左键放开,,Mouse event subtype
Event_Mouse_MiddleButton,Middle Down,中键压住,,Mouse event subtype
Event_Mouse_MiddlePressed,Middle Pressed,中键按下,,Mouse event subtype
Event_Mouse_MiddleReleased,Middle Released,中键放开,,Mouse event subtype
Event_Mouse_MouseEnter,Mouse Enter,鼠标移入,,Mouse event subtype
Event_Mouse_MouseLeave,Mouse Leave,鼠标移出,,Mouse event subtype
Event_Mouse_MouseWheelDown,Mouse Wheel Down,鼠标滚轮向下滚动,,Mouse event subtype
Event_Mouse_MouseWheelUp,Mouse Wheel Up,鼠标滚轮向上滚动,,Mouse event subtype
Event_Mouse_NoButton,No Mouse Input,无鼠标输入,,Mouse event subtype
Event_Mouse_RightButton,Right Down,右键压住,,Mouse event subtype
Event_Mouse_RightPressed,Right Pressed,右键按下,,Mouse event subtype
Event_Mouse_RightReleased,Right Released,右键放开,,Mouse event subtype
Event_MouseClick,Mouse Click,鼠标单击,,Mouse Click event name
Event_MouseDown,Mouse Down,压住鼠标,,Mouse Down event name
Event_MouseUp,Mouse Up,松开鼠标,,Mouse Up event name
Event_Other,Other,其他,,Other event name
Event_Other_AnimationEnd,Animation End,动画结束,,Other event subtype
Event_Other_AnimationEvent,Animation Event,动画事件,,Other event subtype
Event_Other_AnimationUpdate,Animation Update,动画更新,,Other event subtype
Event_Other_BroadcastMessage,Broadcast Message,广播消息,,Other event subtype
Event_Other_EndOfPath,Path Ended,路径结束,,Other event subtype
Event_Other_GameEnd,Game End,游戏结束,,Other event subtype
Event_Other_GameStart,Game Start,游戏开始,,Other event subtype
Event_Other_IntersectBoundary,Intersect Boundary,相交边界,,Other event subtype
Event_Other_OutsideRoom,Outside Room,离开房间,,Other event subtype
Event_Other_RoomEnd,Room End,房间结束事件,,Other event subtype
Event_Other_RoomStart,Room Start,房间开始事件,,Other event subtype
Event_Other_UserDefined,User Events,用户事件,,Other event subtype
Event_Other_UserN,User Event {0},用户事件 {0},,event other user N
Event_Other_Views,Views,视野,,Other event subtype
Event_Other_Views_Boundary,Intersect Boundary,相交边界,,Intersect boundary view group title
Event_Other_Views_BoundaryViewN,Intersect View {0} Boundary,接触视野 {0} 边界,,"Other-Views ""Boundary view"" event numberN"
Event_Other_Views_Outside,Outside View,离开视野,,Outside view group title
Event_Other_Views_OutsideViewN,Outside View {0},视野 {0} 外面,,"Other-Views ""Outside view"" event numberN"
Event_Step,Step,步,,Step event name
Event_StepBegin,Begin Step,步开始,,Begin Step event name
Event_StepEnd,End Step,步结束,,End Step event name
Event_Unknown,Unknown Event,未知事件,,Object editor unknown event name
EventInherited_RequireModifierLookup,${ctrl}+MMB to open the inherited event instead of the manual.,${ctrl}+MMB 打开继续事件，以代替手动。,,event_inherited lookup modifier on/off
EventLabelFormat_Description,Event Description,事件描述,,event label format description item
EventLabelFormat_Name,Event Name,事件名称,,event label format name item
EventLabelFormat_ParentObject,Parent Object,父物体,,event label format parent object item
exception_blurb,"An error report has been created so that we can examine and prevent issues like this. It would be very helpful if you could provide further details relating to the context of this event. Specifically, what you were working on immediately beforehand.\n\nImportant\nBy pressing Send, you are providing consent for us to process the data detailed below in line with our Privacy Policy.",已创建一个错误报告，以便我们可以检查和预防此类问题。 如果您可以提供有关此事件背景的更多详细信息，将非常有帮助。 \ n \ n重要\ n点击“发送”，即表示您同意我们根据隐私政策处理以下详细数据。,,exception blurb
exception_dont_send_caption,Don't Send,不发送,,exception dont send button caption
exception_faq_button_caption,"To see what data this report contains, <a href=""https://help.yoyogames.com/hc/en-us/articles/360028120992"">click here</a>","了解此报告所含内容项, <a href=""https://help.yoyogames.com/hc/en-us/articles/360028120992"">click here</a>",,exception faq button caption
exception_fatal_error_header_caption,A fatal exception has occurred in GameMaker and the program needs to close.\n\nWe are sorry for the inconvenience.,GameMaker发生了崩溃性异常，该程序需立刻关闭。\n\n 给您带来的不便，我们深表歉意.,,exception fatal error header caption
exception_form_version,crash-0.2,crash-0.2,,exception form version
exception_legal_blurb,"Our <a href="https://www.yoyogames.com/legal/privacy">Privacy Policy</a> and <a href="https://www.yoyogames.com/legal/cookies">Cookie Policy</a> governs the way we collect, store and process your data. We strongly recommend you take the time to read them.\n\nRight to withdraw consent: You have the right to withdraw consent at any time. If you wish to withdraw consent, you may do so via our Preference Centre, or by logging a ticket with our Helpdesk.\n\nIf you have any concerns about our use of data, please email our data controller at <a href="mailto:datacontroller@yoyogames.com">datacontroller@yoyogames.com</a>\n\nForm version: ","Our <a href="https://www.yoyogames.com/legal/privacy">Privacy Policy</a> and <a href="https://www.yoyogames.com/legal/cookies">Cookie Policy</a> governs the way we collect, store and process your data. We strongly recommend you take the time to read them.\n\nRight to withdraw consent: You have the right to withdraw consent at any time. If you wish to withdraw consent, you may do so via our Preference Centre, or by logging a ticket with our Helpdesk.\n\nIf you have any concerns about our use of data, please email our data controller at <a href="mailto:datacontroller@yoyogames.com">datacontroller@yoyogames.com</a>\n\nForm version: ",,exception legal blurb
exception_privacy_policy_caption,Privacy Policy,隐私政策,,exception privacy policy
exception_problem_header_caption,Please tell us about this problem.,请将此问题汇报给我们,,exception problem header caption
exception_send_caption,Send,发送,,exception send button caption
exception_upload_caption,Upload Status,上传状态,,exception form confirmation box caption
exception_upload_confirmation,Upload Successful.,上传成功。,,exception form confirmation box message
Exit_AreYouSure,Are you sure you want to exit?,确定要退出吗？,,"On closing main desktop to quit, are you sure?"
Exit_SaveProject,Do you want to save changes before exiting?,退出前是否保存更改？,,Let user save project on exit
exitconfirmation,Automatic response to exit confirmation,自动响应退出确认,,Exit Confirmation Setting
ExtEditor_Tooltip_Add3rdFramework,Add third-party framework entry,添加第三方框架项,,tooltip
ExtEditor_ToolTip_AddArgument,Add Argument,添加参数,,tooltip
ExtEditor_Tooltip_AddFrameworkFromMac,Import from Mac,从Mac导入,,tooltip
ExtEditor_Tooltip_AddPermission,Add Permission,添加权限,,tooltip
ExtEditor_ToolTip_AddProxyFile,Add Proxy File,添加代理文件,,tooltip
ExtEditor_ToolTip_AddRemoveResource,Add or Remove resource,添加或移去资源,,tooltip
ExtEditor_Tooltip_AddSysFramework,Add system framework entry,增加系统框架项,,tooltip
ExtEditor_Tooltip_AndroidAddSDK,Add Android SDK,添加 Android SDK,,tooltip
ExtEditor_Tooltip_AndroidAddSource,Add Folder Containing Android Source files,添加包含Android源文件的文件夹,,tooltip
ExtEditor_Tooltip_CocoaPods,Learn about CocoaPods,了解CocoaPods,,cocoapoads tooltip
ExtEditor_Tooltip_CompilerFlags,Flags used when compiling imported source files,编译导入的源文件时使用的标志（Flag）,,tooltip
ExtEditor_Tooltip_FrameworkPathOnMac,Full path on Mac to import framework from,Mac上导入框架的完整路径：,,tooltip
ExtEditor_Tooltip_GradleDependancies,Entries for injecting into the Gradle build system,注入Gradle构建系统的条目,,tooltip
ExtEditor_Tooltip_iOS_AddSource,Add local source folder,添加本地源文件的文件夹,,tooltip
ExtEditor_Tooltip_LinkerFlags,Flags to be used when linking imported source files,链接导入的源文件时将使用的标志（Flag）,,tooltip
ExtEditor_Tooltip_ManifestActivityAdditions,Entries for injecting into the Android Manifest Activity,注入Android Manifest Activity的条目,,tooltip
ExtEditor_Tooltip_ManifestAdditions,Entries for injecting into the Android Manifest file,注入Android Manifest文件的条目,,tooltip
ExtEditor_Tooltip_ManifestApplicationAdditions,Entries for injecting into the Android Manifest Application,注入Android Manifest应用程序的条目,,tooltip
ExtEditor_ToolTip_Name,Update the extension name,更新扩展名,,tooltip
ExtEditor_Tooltip_Remove3rdFramework,Remove selected framework,移除选中的框架,,tooltip
ExtEditor_ToolTip_RemoveArgument,Remove Argument,移除参数,,tooltip
ExtEditor_Tooltip_RemovePermission,Remove Permission,移除权限,,tooltip
ExtEditor_ToolTip_RemoveProxyFile,Remove Proxy File,删除代理文件,,tooltip
ExtEditor_Tooltip_RemoveSysFramework,Remove selected framework,移除选中的框架,,tooltip
ExtEditor_ToolTip_SelectFinalFunction,Select Final function,选择终结函数,,tooltip
ExtEditor_ToolTip_SelectInitFunction,Select Init function,选择初始函数,,tooltip
ExtEditor_Tooltip_SetClassName,Set Class Name,设置类名,,tooltip
ExtEditor_Tooltip_SetDelegateName,Set App Delegate Class Name,设置应用程序委托类名称,,tooltip
ExtEditor_ToolTip_SetExternalName,Set External Name,设置外部名,,tooltip
ExtEditor_ToolTip_SetFunctionName,Set Function Name,设置函数名,,tooltip
ExtEditor_ToolTip_SetMacroName,Set Macro Name,设置宏常量名称,,tooltip
ExtEditor_ToolTip_SetMacroValue,Set Macro Value,设置宏常量的值,,tooltip
ExtEditor_ToolTip_SetReturnType,Set Return Type,设置返回类型,,tooltip
ExtEditor_ToolTip_SetScriptingHelp,Set help text,设置帮助文本,,tooltip
ExtEditor_ToolTip_TogglePlatformSettings,Toggle extra platforms,切换额外的平台,,tooltip
ExtEditor_ToolTip_UncompressAsZipFile,Check to uncompress this file after being copied to the target platform,在将此文件复制到目标平台后，单击以进行解压,,tooltip
ExtEditor_ToolTip_VarArgs,GML functions can support variable arguments,GML函数可以支持可变数量参数,,tooltip
ExtEditor_ToolTip_VersionNumber_Major,Set the major version number,设置主版本号,,tooltip
ExtEditor_ToolTip_VersionNumber_Minor,Set the minor version number,设置次版本号,,tooltip
ExtEditor_ToolTip_VersionNumber_Patch,Set the patch number,设置补丁版本号,,tooltip
Extension Editor,Extension Editor,扩展编辑器,,Extension Editor preference group heading
Extension_Error,Extension Error,扩展错误,,Error with Extension setup
Extension_Export,Enable in game,在游戏中启用,,Enable this extension in the game
Extension_Import,Import extension,导入扩展,,Extension import title
Extension_Import_Button_Add,Add -->,增加 -->,,extension add resource button
Extension_Import_Button_ImportAll,Import All,导入全部,,extension import all button
Extension_Import_Button_Remove,Remove,移除,,extension remove resource button
Extension_Import_Complete,Import Complete!,导入完成！,,extension import complete message
Extension_Import_CopyingFiles,Copying files...,复制文件...,,extension import copying files progress label
Extension_Import_DuplicateExtensionName,Extension with name '{0}' already exists - delete previous version before importing new version,扩展 '{0}' 已经存在 - 导入新版本之前删除之前的版本,,extension import - imported extension has the same name as an existing extension
Extension_Import_DuplicateExtensionResourceNames,Extension resource names clash with project resources. Please cancel the import and rename your project resources.,扩展资源名称与项目资源冲突。请取消导入并重命名项目资源。,,extension import - resources being imported from the extension have the same name as existing resources in the destination project
Extension_Import_Error,An error occured:{0},发生错误：{0},,extension import generic error
Extension_Import_ExtensionLabel,Extension resources:,扩展资源：,,extension resource import - extension resources label
Extension_Import_Extract_Error,Failed to extract the extension archive: '{0}',无法提取扩展档案： '{0}',,extension import - archive unzip failed error message
Extension_Import_Extracting,Extracting...,提取中...,,extension importing extracting progress label
Extension_Import_GMEZ_Error,An error occurred,出现一个错误,,extension import generic error
Extension_Import_GMEZ_InvalidData,Unable to read the extension file,无法读取扩展文件,,extension import parse error
Extension_Import_GMEZ_Missing,Unable to find an extension within the GMEZ file,无法在该GMEZ文件中找到一个扩展,,extension import missing gmez
Extension_Import_ImportingResources,Importing resources...,导入资源中...,,extension import - importing resource progress label
Extension_Import_Legacy_Resources_Title,Import legacy resources: {0},导入旧资源：{0},,legacy extension(1.x) import resource title
Extension_Import_ProjectLabel,Resources to add:,增加的资源：,,extension resource import add to project label
Extension_Import_ResourceNameAlreadyExists,Already a resource with name '{0}' - please rename it before importing the extension,已经存在资源名 '{0}' - 导入这个扩展之前请重命名它,,extension import - imported extension has the same name as an existing resource
Extension_Import_ResourceNameConflict,Resource names conflict,资源名称冲突,,extension import - resource names conflict
Extension_Import_Resources_Description,Select resources from your extension and add them to your project,从您的扩展中选择资源并将其添加到您的项目中,,extension import description label
Extension_Import_Resources_Title,Import resources: {0},导入资源： {0},,extension import resource title
ExtensionEditor_3rdPartyFrameworks,3rd Party Frameworks + Bundles,第三方框架 + 捆绑包,,3rd party framwork label
ExtensionEditor_AddArgument,Add Argument,添加参数,,function properties context menu entry
ExtensionEditor_AddFile,Add File,添加文件,,context menu entry
ExtensionEditor_AddFunction,Add Function,添加函数,,add function label
ExtensionEditor_AddGenericPlaceholder,Add Generic Placeholder,添加通用占位符,,context menu entry
ExtensionEditor_AddGMLPlaceholder,Add GML Placeholder,添加 GML 占位符,,context menu entry
ExtensionEditor_AddIosFrameworkFromMac,Enter framework path on Mac,输入Mac上的框架路径,,main properties context menu entry
ExtensionEditor_AdditionalFeatures,Extra Platforms,附加平台,,the additional features title
ExtensionEditor_AddJSPlaceholder,Add JS Placeholder,添加 JS 占位符,,context menu entry
ExtensionEditor_AddMacro,Add Macro,添加宏常量,,add macro label
ExtensionEditor_AddPlaceholder,Add Placeholder,添加占位符,,main properties context menu entry
ExtensionEditor_AddSDK,Add SDK,添加 SDK,,main properties context menu entry
ExtensionEditor_AddSource,Add Source,添加源（Source）,,main properties context menu entry
ExtensionEditor_All,All,所有,,all label
